user ID,user__created_date,country,age,num_messages,num_active_days
1963,2/3/2024,Nigeria,19,1434,8
1964,4/28/2024,Ghana,15,627,4
1965,3/21/2024,Ghana,25,275,2
1966,12/23/2023,Nigeria,13,173,1
1967,2/17/2024,Nigeria,17,373,2
1968,12/30/2023,Nigeria,18,270,2
1969,3/7/2024,India,11,318,5
1970,1/5/2024,Nigeria,0,622,7
1971,2/5/2024,Nigeria,18,686,4
1972,5/20/2023,Nigeria,0,118,4
1973,2/13/2024,Nigeria,16,265,3
1974,4/2/2024,Mozambique,12,174,4
1975,4/11/2024,Ghana,19,185,1
1976,5/5/2023,Nigeria,0,69,2
1977,2/14/2024,Nigeria,13,440,2
1978,2/24/2024,Ghana,18,717,5
1979,4/12/2023,Nigeria,0,331,2
1980,1/1/2024,South Africa,14,218,2
1981,2/28/2024,Ghana,16,182,2
1982,3/10/2024,South Africa,15,207,1
1983,5/26/2023,Sierra Leone,18,410,5
1984,3/21/2024,Nigeria,22,155,1
1985,2/16/2024,Nigeria,18,250,3
1986,4/28/2024,Ghana,12,478,4
1987,2/13/2024,Ghana,16,2993,24
1988,2/1/2024,Nigeria,19,285,2
1989,5/13/2023,Nigeria,0,563,5
1990,4/5/2024,Nigeria,17,775,4
1991,5/17/2023,Ghana,0,69,1
1992,2/16/2024,Nigeria,8,677,5
1993,5/9/2023,Sierra Leone,20,293,4
1994,4/13/2024,Nigeria,16,536,2
1995,6/5/2023,Nigeria,18,1623,8
1996,1/3/2024,Nigeria,0,45,1
1997,2/18/2024,Ghana,17,475,2
1998,1/19/2023,Nigeria,0,91,2
1999,2/8/2024,Ghana,18,412,5
2000,1/14/2023,Nigeria,18,200,6
2001,4/18/2024,Kenya,16,101,1
2002,2/15/2024,Ghana,16,452,4
2003,3/13/2024,Nigeria,19,554,7
2004,3/24/2024,Nigeria,20,139,2
2005,4/4/2024,Kenya,17,838,5
2006,2/7/2024,Ghana,17,238,3
2007,1/1/2024,Nigeria,24,226,2
2008,1/4/2024,Nigeria,15,203,6
2009,4/3/2024,Ghana,15,1283,7
2010,2/8/2024,Nigeria,16,210,3
2011,2/26/2024,South Africa,14,151,2
2012,3/7/2024,Rwanda,31,229,4
2013,2/4/2024,Nigeria,18,166,3
2014,2/28/2024,South Africa,18,128,1
2015,2/16/2024,Nigeria,25,483,4
2016,3/3/2024,Nigeria,27,119,1
2017,2/6/2024,South Africa,20,109,2
2018,3/23/2024,Nigeria,19,362,2
2019,2/8/2024,Ghana,19,130,3
2020,3/8/2024,Nigeria,12,257,3
2021,4/9/2024,Nigeria,17,136,2
2022,2/28/2024,Nigeria,20,389,4
2023,3/19/2023,Nigeria,0,107,3
2024,2/23/2024,Nigeria,19,255,2
2025,3/7/2024,Rwanda,31,140,3
2026,2/4/2024,Ghana,15,225,3
2027,2/21/2024,Nigeria,13,233,3
2028,3/28/2023,Ghana,0,63,1
2029,3/24/2024,Mozambique,15,928,4
2030,3/5/2024,Uganda,12,427,9
2031,2/3/2024,Nigeria,14,882,15
2032,4/5/2024,Ghana,16,238,4
2033,4/10/2024,Nigeria,16,486,3
2034,3/18/2024,Mozambique,16,308,4
2035,4/9/2024,Nigeria,19,182,1
2036,4/9/2024,Kenya,19,153,2
2037,4/7/2024,Nigeria,0,1298,8
2038,2/25/2024,Nigeria,19,175,2
2039,2/20/2024,Ghana,19,105,1
2040,3/24/2024,Nigeria,0,129,2
2041,2/29/2024,Nigeria,16,223,4
2042,4/25/2024,Ghana,17,230,3
2043,2/16/2024,Nigeria,20,526,7
2044,3/2/2024,Ghana,17,749,5
2045,4/7/2024,Nigeria,19,1277,4
2046,2/12/2024,Nigeria,0,715,11
2047,4/6/2024,Ghana,18,382,4
2048,2/14/2024,Nigeria,17,394,5
2049,2/8/2024,Nigeria,16,183,3
2050,2/22/2024,Nigeria,19,841,5
2051,4/1/2024,Ghana,15,161,4
2052,2/17/2024,South Africa,14,286,3
2053,3/3/2024,Ghana,19,343,2
2054,2/14/2024,Ghana,17,130,2
2055,4/5/2024,Nigeria,12,212,1
2056,4/12/2024,Ghana,14,229,2
2057,2/13/2024,Ghana,15,564,4
2058,3/3/2024,Nigeria,22,310,2
2059,3/8/2024,Kenya,18,203,4
2060,3/25/2024,Mozambique,12,341,3
2061,2/14/2024,South Africa,18,376,4
2062,4/9/2024,Ghana,16,199,1
2063,2/6/2024,Nigeria,13,1516,7
2064,3/17/2024,Nigeria,20,292,2
2065,3/18/2024,Nigeria,17,479,3
2066,2/24/2024,Uganda,22,240,6
2067,4/13/2024,Nigeria,14,173,3
2068,3/28/2023,Ghana,0,50,2
2069,2/16/2024,South Africa,17,156,2
2070,4/13/2024,Ghana,14,410,9
2071,2/25/2024,Nigeria,19,480,8
2072,3/24/2024,Mozambique,0,317,3
2073,3/7/2024,Nigeria,9,555,3
2074,3/7/2024,Nigeria,20,455,3
2075,2/18/2024,Nigeria,20,260,2
2076,5/12/2023,Nigeria,0,157,4
2077,2/22/2024,Ghana,20,116,1
2078,5/18/2023,Ghana,0,46,6
2079,4/20/2024,Nigeria,19,400,3
2080,3/27/2024,Ghana,11,598,2
2081,4/5/2024,Ghana,16,251,2
2082,3/3/2024,Uganda,19,614,9
2083,2/19/2024,Nigeria,19,1009,3
2084,4/7/2024,Ghana,16,286,2
2085,2/6/2024,Nigeria,21,699,4
2086,5/16/2023,Nigeria,20,182,3
2087,2/15/2024,South Africa,22,462,1
2088,2/14/2024,Nigeria,17,359,5
2089,2/17/2024,South Africa,18,582,2
2090,3/3/2024,Nigeria,19,287,3
2091,4/28/2024,Ghana,15,288,3
2092,2/18/2024,Nigeria,23,174,2
2093,4/5/2024,Nigeria,15,285,4
2094,2/8/2024,Nigeria,18,412,5
2095,3/23/2024,Mozambique,15,585,2
2096,2/28/2024,Ghana,12,174,4
2097,4/18/2024,South Africa,16,1288,8
2098,2/29/2024,South Africa,14,125,1
2099,#N/A,#N/A,#N/A,#N/A,#N/A
2100,2/25/2024,Ghana,21,192,2
2101,4/20/2024,Nigeria,16,645,3
2102,4/9/2024,Ghana,19,241,3
2103,3/1/2023,Nigeria,0,113,1
2104,2/24/2024,Ghana,18,121,2
2105,4/29/2023,Ghana,0,254,4
2106,3/25/2024,Ghana,17,227,1
2107,4/20/2024,Ghana,17,318,5
2108,1/6/2024,Ghana,15,395,6
2109,3/23/2024,Mozambique,13,313,2
2110,2/27/2024,Nigeria,19,545,4
2111,2/29/2024,Nigeria,17,248,2
2112,2/1/2024,Nigeria,18,276,2
2113,2/5/2024,Nigeria,19,649,6
2114,4/5/2024,Nigeria,18,615,8
2115,1/1/2024,Ghana,22,911,5
2116,3/15/2024,South Africa,9,156,3
2117,4/21/2024,Ghana,16,209,4
2118,#N/A,#N/A,#N/A,#N/A,#N/A
2119,4/10/2024,Ghana,14,306,5
2120,4/20/2023,Ghana,0,60,2
2121,3/2/2024,Nigeria,0,467,3
2122,4/11/2024,Ghana,19,369,3
2123,4/24/2024,Nigeria,13,133,1
2124,3/2/2024,Ghana,17,234,2
2125,2/28/2024,Ghana,17,321,7
2126,2/28/2024,Nigeria,0,696,6
2127,1/7/2024,Nigeria,12,376,4
2128,2/29/2024,Ghana,19,515,6
2129,2/28/2024,Nigeria,14,223,3
2130,2/24/2024,Kenya,0,378,1
2131,4/17/2023,Nigeria,0,121,7
2132,2/2/2024,Uganda,19,256,3
2133,2/26/2024,South Africa,21,388,1
2134,3/1/2024,Ghana,16,359,4
2135,2/1/2024,Nigeria,16,148,2
2136,3/7/2024,Nigeria,32,141,1
2137,2/18/2024,Nigeria,17,225,4
2138,9/2/2023,India,12,6839,14
2139,3/17/2024,Nigeria,25,204,2
2140,4/26/2024,Nigeria,19,322,4
2141,4/11/2024,Ghana,18,652,7
2142,4/3/2024,Nigeria,17,301,2
2143,3/19/2024,Nigeria,18,159,2
2144,2/16/2024,Nigeria,18,178,2
2145,4/7/2024,Ghana,15,123,1
2146,4/23/2024,Ghana,15,119,3
2147,2/15/2024,Ghana,23,118,1
2148,3/17/2024,Ghana,18,269,1
2149,4/5/2024,Ghana,17,465,2
2150,4/2/2024,Brazil,20,161,2
2151,2/19/2024,Nigeria,18,162,1
2152,4/12/2024,Ghana,15,351,2
2153,6/24/2023,Ghana,0,38,2
2154,#N/A,#N/A,#N/A,#N/A,#N/A
2155,4/5/2024,Ghana,14,175,2
2156,3/7/2024,Nigeria,23,512,6
2157,3/24/2023,Ghana,0,55,1
2158,3/3/2024,Nigeria,18,655,5
2159,2/7/2024,Nigeria,24,117,2
2160,6/25/2023,Nigeria,0,198,2
2161,3/11/2024,South Africa,15,260,4
2162,3/24/2024,Ghana,18,473,4
2163,4/5/2024,Ghana,19,885,7
2164,2/18/2024,Nigeria,19,181,2
2165,7/15/2023,Nigeria,17,275,4
2166,6/21/2023,Nigeria,0,121,3
2167,4/25/2023,Sierra Leone,0,188,3
2168,3/18/2024,Nigeria,16,295,2
2169,2/14/2024,Nigeria,22,294,4
2170,4/11/2024,Nigeria,0,281,2
2171,2/28/2024,Nigeria,21,317,4
2172,6/21/2023,Ghana,16,65,1
2173,3/9/2024,Ghana,18,343,6
2174,2/24/2024,Nigeria,18,367,3
2175,2/14/2024,Ghana,0,139,2
2176,2/13/2024,Ghana,17,445,5
2177,4/7/2024,Nigeria,18,180,3
2178,2/16/2024,Nigeria,16,288,3
2179,2/1/2024,Uganda,19,158,2
2180,3/8/2024,Uganda,24,125,1
2181,3/14/2024,Nigeria,14,496,5
2182,12/20/2023,Nigeria,20,85,1
2183,3/4/2024,Uganda,18,471,11
2184,3/1/2024,South Africa,10,351,5
2185,4/6/2024,Ghana,18,247,4
2186,4/25/2024,Ghana,16,246,3
2187,12/14/2023,Nigeria,0,1176,3
2188,2/25/2024,South Africa,18,404,2
2189,2/24/2024,Nigeria,16,141,1
2190,4/11/2024,Ghana,18,340,3
2191,4/20/2024,Ghana,15,391,2
2192,3/11/2024,Nigeria,27,496,8
2193,3/19/2024,Ghana,15,475,3
2194,2/14/2024,Ghana,20,248,2
2195,2/27/2024,Nigeria,29,140,3
2196,2/15/2024,South Africa,15,243,4
2197,5/20/2023,Nigeria,0,201,2
2198,12/30/2023,Nigeria,15,153,11
2199,3/22/2024,Mozambique,15,276,2
2200,3/31/2024,Mozambique,13,184,2
2201,4/6/2024,Nigeria,16,414,2
2202,2/26/2024,Ghana,13,208,5
2203,4/8/2024,Ghana,15,1506,8
2204,2/1/2024,Nigeria,18,376,2
2205,2/20/2024,South Africa,17,117,2
2206,3/20/2024,Ghana,19,1437,10
2207,11/7/2023,India,0,699,12
2208,3/5/2024,Nigeria,18,547,6
2209,4/27/2024,Nigeria,12,257,2
2210,4/26/2024,Ghana,5,175,1
2211,5/19/2023,Nigeria,0,26,2
2212,2/28/2024,South Africa,17,417,4
2213,4/4/2024,Nigeria,19,201,3
2214,2/14/2024,Nigeria,18,385,6
2215,2/4/2024,South Africa,19,392,4
2216,2/28/2024,Nigeria,17,142,1
2217,3/23/2024,Nigeria,17,269,2
2218,4/18/2024,Ghana,16,190,4
2219,4/1/2023,Nigeria,0,170,3
2220,3/15/2024,Ghana,15,195,2
2221,6/10/2023,Nigeria,19,274,2
2222,2/1/2024,Uganda,0,200,2
2223,3/25/2024,Mozambique,17,477,4
2224,2/19/2024,Nigeria,43,1694,10
2225,5/10/2023,Nigeria,0,130,3
2226,12/30/2023,Ghana,15,1804,21
2227,2/16/2024,South Africa,16,179,2
2228,2/13/2024,Uganda,14,317,1
2229,4/9/2024,Nigeria,17,678,4
2230,4/5/2024,Ghana,14,319,12
2231,4/10/2024,Ghana,15,163,2
2232,4/11/2024,Nigeria,19,488,2
2233,2/3/2024,Nigeria,18,106,2
2234,6/15/2023,Nigeria,23,120,2
2235,2/19/2024,Ghana,18,159,2
2236,4/7/2024,Ghana,15,332,6
2237,2/23/2024,Ghana,24,242,6
2238,2/7/2024,Nigeria,18,855,5
2239,4/13/2023,Ghana,16,192,6
2240,3/8/2024,Nigeria,19,152,1
2241,2/14/2024,Ghana,16,374,3
2242,5/23/2023,Nigeria,0,74,2
2243,2/23/2024,Nigeria,18,179,5
2244,3/24/2024,Nigeria,16,207,3
2245,4/23/2024,Uganda,16,610,6
2246,2/14/2024,South Africa,0,655,4
2247,2/7/2024,Nigeria,22,243,3
2248,2/14/2023,Nigeria,0,56,2
2249,2/14/2024,Nigeria,19,238,3
2250,4/12/2023,Nigeria,0,201,3
2251,2/23/2024,South Africa,18,883,8
2252,3/3/2024,Nigeria,13,125,1
2253,6/11/2023,Nigeria,0,230,2
2254,3/23/2024,Ghana,18,550,2
2255,4/11/2024,Nigeria,39,421,2
2256,2/13/2024,Nigeria,20,853,8
2257,2/7/2024,South Africa,17,211,2
2258,2/15/2024,Nigeria,12,166,2
2259,2/29/2024,Nigeria,32,144,1
2260,2/19/2024,Nigeria,20,156,1
2261,2/7/2024,Nigeria,17,137,3
2262,3/23/2024,Nigeria,18,226,1
2263,1/2/2024,Ghana,10,1536,8
2264,3/13/2024,Ghana,16,1911,10
2265,4/5/2024,Ghana,19,1640,10
2266,2/1/2024,Uganda,17,977,4
2267,5/26/2023,Nigeria,15,79,2
2268,4/11/2024,Nigeria,21,397,2
2269,2/18/2024,South Africa,16,192,2
2270,4/17/2024,Nigeria,11,682,5
2271,7/12/2023,Ghana,10,116,5
2272,3/17/2024,Ghana,16,219,1
2273,3/5/2024,Nigeria,22,131,1
2274,#N/A,#N/A,#N/A,#N/A,#N/A
2275,2/28/2024,Ghana,18,207,2
2276,3/18/2023,Nigeria,0,1096,9
2277,2/18/2024,Ghana,17,134,2
2278,3/5/2024,Nigeria,15,227,4
2279,6/23/2023,Ghana,0,198,3
2280,2/7/2024,Uganda,15,150,6
2281,2/15/2024,Nigeria,17,347,1
2282,2/14/2024,Nigeria,18,576,4
2283,2/18/2024,Nigeria,14,356,4
2284,12/21/2023,Nigeria,17,2869,33
2285,2/6/2024,Ghana,24,161,3
2286,4/9/2024,Ghana,17,132,2
2287,1/30/2023,Nigeria,0,53,2
2288,3/7/2024,Nigeria,18,244,4
2289,1/1/2024,Ghana,18,1402,20
2290,2/22/2024,Kenya,16,128,2
2291,3/16/2024,Nigeria,8,398,4
2292,4/15/2024,Ghana,15,493,7
2293,#N/A,#N/A,#N/A,#N/A,#N/A
2294,3/6/2024,Nigeria,19,588,4
2295,2/7/2023,Nigeria,0,154,3
2296,2/6/2024,South Africa,0,170,2
2297,3/18/2024,Nigeria,0,165,3
2298,4/8/2024,Ghana,13,315,5
2299,3/3/2024,Ghana,15,772,13
2300,2/1/2024,Nigeria,15,220,3
2301,4/3/2024,Nigeria,20,179,3
2302,2/22/2024,Nigeria,11,534,6
2303,3/1/2024,Ghana,18,233,2
2304,6/26/2023,Nigeria,19,42,1
2305,5/13/2023,Ghana,0,120,2
2306,4/27/2024,Germany,12,137,1
2307,2/29/2024,Uganda,19,284,2
2308,6/27/2023,Ghana,20,173,4
2309,2/7/2024,Nigeria,30,447,2
2310,4/7/2024,Ghana,16,581,4
2311,4/12/2024,Ghana,21,137,3
2312,2/28/2024,Nigeria,23,435,4
2313,2/12/2024,Nigeria,16,467,3
2314,3/2/2024,Nigeria,20,191,3
2315,4/5/2024,Nigeria,17,519,2
2316,6/18/2023,Nigeria,20,210,3
2317,2/13/2024,South Africa,19,74,1
2318,5/20/2023,Nigeria,0,92,3
2319,2/16/2024,Nigeria,18,166,2
2320,2/18/2024,Uganda,21,182,5
2321,4/9/2024,Ghana,18,390,2
2322,3/20/2024,Ghana,18,189,2
2323,12/26/2023,Ghana,16,242,5
2324,3/3/2024,South Africa,17,361,3
2325,3/21/2024,Ghana,16,1096,11
2326,2/24/2024,South Africa,18,242,3
2327,2/25/2024,Ghana,20,420,2
2328,3/6/2024,Nigeria,18,677,2
2329,2/1/2024,Nigeria,19,139,2
2330,4/7/2024,Ghana,15,384,1
2331,2/18/2024,Kenya,19,831,12
2332,2/17/2024,South Africa,13,297,2
2333,2/24/2024,United Kingdom,10,346,9
2334,3/15/2024,Nigeria,20,564,3
2335,3/13/2024,Nigeria,18,457,4
2336,3/5/2024,Nigeria,20,243,3
2337,3/24/2024,Mozambique,13,127,1
2338,3/4/2024,Nigeria,20,228,1
2339,4/9/2024,Nigeria,16,359,5
2340,2/7/2024,Ghana,21,556,4
2341,4/8/2024,Ghana,19,145,2
2342,4/9/2024,Nigeria,12,610,6
2343,3/23/2024,Mozambique,12,331,3
2344,6/2/2023,Ghana,20,583,5
2345,3/3/2024,Nigeria,19,141,1
2346,3/8/2024,Nigeria,18,306,3
2347,2/14/2024,South Africa,20,168,1
2348,12/25/2023,Nigeria,16,326,4
2349,2/19/2024,Nigeria,24,113,1
2350,3/23/2024,Nigeria,18,136,1
2351,2/22/2024,Nigeria,15,158,2
2352,2/18/2024,South Africa,16,438,6
2353,2/24/2024,South Africa,15,317,2
2354,3/7/2024,Rwanda,32,248,6
2355,2/28/2024,South Africa,22,359,2
2356,3/2/2024,Nigeria,19,193,2
2357,3/20/2024,Nigeria,15,395,2
2358,2/18/2024,Nigeria,20,250,4
2359,2/13/2024,Nigeria,15,283,2
2360,3/4/2024,Nigeria,18,201,4
2361,2/3/2024,South Africa,14,340,3
2362,6/8/2023,Nigeria,17,153,6
2363,2/19/2024,Ghana,20,249,1
2364,#N/A,#N/A,#N/A,#N/A,#N/A
2365,3/21/2023,Nigeria,0,257,5
2366,5/20/2023,Nigeria,0,73,1
2367,4/8/2024,Ghana,18,314,2
2368,2/17/2024,Uganda,17,142,1
2369,4/9/2024,Nigeria,19,265,4
2370,3/4/2024,South Africa,17,204,2
2371,5/23/2023,Nigeria,21,206,2
2372,4/7/2024,South Africa,15,371,2
2373,2/14/2024,South Africa,20,347,2
2374,3/20/2024,Nigeria,18,266,3
2375,2/7/2024,South Africa,16,230,2
2376,6/13/2023,Ghana,0,351,5
2377,7/3/2023,Ghana,16,56,2
2378,3/20/2024,Ghana,19,334,5
2379,3/4/2024,Nigeria,19,213,2
2380,2/20/2024,Nigeria,18,561,3
2381,1/31/2023,Ethiopia,0,192,3
2382,3/22/2024,Uganda,25,844,2
2383,2/3/2024,Ghana,14,234,2
2384,3/1/2024,Nigeria,13,273,3
2385,4/10/2024,Ghana,16,1300,5
2386,2/8/2024,Nigeria,20,247,3
2387,4/6/2024,Ghana,25,631,14
2388,6/11/2023,Ethiopia,18,355,3
2389,2/26/2024,Nigeria,18,805,3
2390,4/12/2024,Ghana,14,1023,9
2391,#N/A,#N/A,#N/A,#N/A,#N/A
2392,2/13/2024,South Africa,13,1028,4
2393,3/17/2024,Nigeria,17,412,10
2394,4/27/2024,Nigeria,20,222,3
2395,2/12/2024,Nigeria,0,182,3
2396,3/19/2024,Ghana,13,352,3
2397,3/23/2024,Nigeria,20,114,4
2398,2/17/2024,Nigeria,17,312,5
2399,2/21/2024,Uganda,17,430,2
2400,3/19/2024,Nigeria,16,542,4
2401,4/9/2024,Nigeria,19,276,4
2402,2/6/2024,Nigeria,19,282,5
2403,#N/A,#N/A,#N/A,#N/A,#N/A
2404,2/14/2024,Ghana,19,278,3
2405,3/3/2024,Nigeria,19,612,7
2406,2/13/2024,Ghana,16,281,2
2407,6/5/2023,Ghana,14,571,10
2408,3/2/2024,Nigeria,17,214,2
2409,4/24/2023,Nigeria,0,287,3
2410,5/16/2023,Nigeria,0,696,6
2411,12/16/2023,Nigeria,14,44,2
2412,6/18/2023,Ghana,0,124,4
2413,4/6/2024,Nigeria,18,258,5
2414,2/17/2024,South Africa,15,548,4
2415,2/17/2024,Nigeria,18,534,5
2416,3/23/2024,Mozambique,15,835,6
2417,4/24/2024,Ghana,15,327,2
2418,2/8/2024,South Africa,15,480,3
2419,3/15/2024,Nigeria,18,288,3
2420,2/19/2024,Nigeria,17,625,4
2421,2/1/2024,Nigeria,19,961,5
2422,3/16/2024,South Africa,14,644,4
2423,4/4/2024,Ghana,17,643,2
2424,5/12/2023,Nigeria,0,109,1
2425,3/9/2024,Nigeria,18,247,2
2426,2/18/2024,Nigeria,17,144,4
2427,4/22/2023,Ghana,0,303,1
2428,4/23/2024,Nigeria,12,144,1
2429,2/29/2024,Ghana,18,202,1
2430,3/7/2024,Rwanda,31,262,2
2431,3/23/2024,Mozambique,0,862,4
2432,2/16/2024,Nigeria,16,230,2
2433,3/1/2024,Nigeria,18,153,1
2434,3/4/2024,Nigeria,15,986,4
2435,4/23/2024,Ghana,20,369,2
2436,3/17/2024,Nigeria,19,145,2
2437,4/6/2024,Nigeria,16,147,6
2438,4/7/2024,Ghana,17,1175,8
2439,2/15/2024,Nigeria,18,308,3
2440,2/15/2024,Nigeria,21,134,1
2441,3/16/2023,Nigeria,0,61,3
2442,6/7/2023,Nigeria,15,328,4
2443,5/11/2023,Nigeria,0,62,1
2444,4/30/2024,Ghana,17,267,1
2445,3/3/2024,Nigeria,0,381,2
2446,7/15/2023,Nigeria,14,44,2
2447,4/4/2024,Ghana,21,227,1
2448,2/18/2024,Ghana,13,217,2
2449,2/29/2024,Ghana,19,150,1
2450,2/18/2024,South Africa,18,293,2
2451,2/20/2024,Ghana,17,794,8
2452,3/16/2024,Nigeria,18,147,1
2453,4/26/2024,Ghana,16,158,2
2454,4/29/2024,Nigeria,14,270,1
2455,2/7/2024,Nigeria,19,975,3
2456,2/7/2024,Kenya,17,598,5
2457,3/25/2024,Ghana,14,303,4
2458,2/21/2024,Ghana,17,383,2
2459,2/18/2024,Uganda,3,181,2
2460,2/19/2024,South Africa,14,170,1
2461,4/10/2024,Ghana,16,178,4
2462,2/16/2024,Ghana,17,241,2
2463,3/19/2024,Sweden,51,140,2
2464,4/6/2023,Ghana,0,779,7
2465,2/20/2024,Nigeria,15,553,5
2466,4/26/2024,Ghana,15,453,5
2467,5/26/2023,Ghana,0,54,1
2468,4/25/2023,Nigeria,0,106,3
2469,3/3/2023,Nigeria,0,210,2
2470,2/12/2024,Nigeria,19,83,2
2471,3/15/2024,Nigeria,17,132,5
2472,2/7/2024,Nigeria,20,1081,4
2473,3/8/2024,South Africa,16,334,5
2474,6/17/2023,Sierra Leone,8,71,1
2475,4/6/2024,Ghana,16,755,10
2476,2/14/2024,Nigeria,18,331,1
2477,2/29/2024,Ghana,21,141,1
2478,3/20/2024,Nigeria,19,456,3
2479,3/24/2024,Mozambique,13,405,6
2480,2/13/2024,Nigeria,19,667,5
2481,2/7/2024,Nigeria,16,265,4
2482,3/17/2024,Ghana,20,356,4
2483,4/21/2024,Ghana,15,185,4
2484,4/8/2024,Ghana,20,272,4
2485,3/24/2024,Mozambique,14,767,5
2486,3/24/2024,Mozambique,15,737,2
2487,12/27/2023,Ghana,19,1638,11
2488,4/4/2024,Ghana,16,189,1
2489,3/7/2024,Nigeria,16,220,3
2490,2/28/2023,Sierra Leone,0,413,5
2491,4/26/2024,Nigeria,26,119,2
2492,4/3/2024,Nigeria,13,622,3
2493,2/19/2024,Ghana,15,1073,7
2494,8/6/2023,Ghana,16,59,1
2495,3/31/2024,Mozambique,14,405,3
2496,2/2/2024,Ghana,0,443,2
2497,2/25/2024,Ghana,17,520,2
2498,2/18/2024,South Africa,19,337,2
2499,2/17/2024,South Africa,16,280,1
2500,5/1/2023,Ethiopia,0,182,2
2501,3/24/2024,Mozambique,18,209,1
2502,3/2/2024,Nigeria,18,168,4
2503,5/7/2023,Nigeria,0,40,2
2504,4/7/2024,Ghana,18,242,1
2505,2/7/2024,Uganda,14,533,5
2506,2/25/2023,Nigeria,0,55,3
2507,12/15/2023,Nigeria,17,62,1
2508,3/14/2023,Ghana,0,173,2
